n_tips|r0|a0|frac0|tree
46|3.40537987618707|0.494255203444045|0.733345535118133|((t2:0.01734052028,t19:0.01734052028):0.8462499334,(((((t44:0.2909682866,(t31:0.09926410976,((t32:0.05566763847,t39:0.05566763847):0.02339023275,(t22:0.01100036743,t23:0.01100036743):0.06805750379):0.02020623854):0.1917041768):0.05989692692,t33:0.3508652135):0.2239048889,((t15:0.1761129547,((t26:0.004321600615,t16:0.004321600615):0.1517684591,t37:0.1560900597):0.02002289496):0.118024657,t45:0.2941376117):0.2806324907):0.141215145,t28:0.7159852473):0.1224175919,(((((t20:0.02435156057,t25:0.02435156057):0.2721600753,(((t1:0.006598774006,t38:0.006598774006):0.01269240173,t34:0.01929117574):0.1520737759,t18:0.1713649516):0.1251466843):0.4385982222,((((t8:0.01313518234,t21:0.01313518234):0.1944628679,(t5:0.04029803098,t43:0.04029803098):0.1673000193):0.008785640875,(t30:0.09032737708,t24:0.09032737708):0.1260563141):0.05896831711,((t29:0.02548954581,t27:0.02548954581):0.2261723039,(t14:0.005705850697,t42:0.005705850697):0.245955999):0.02369015861):0.4597578498):0.01028923795,((((t3:0.1389168449,(t9:0.1080915104,((t6:0.01397941841,t11:0.01397941841):0.05896492868,t4:0.07294434709):0.03514716329):0.03082533447):0.1736115837,(t13:0.04384039649,t35:0.04384039649):0.2686880321):0.02901163028,t12:0.3415400588):0.1373134875,((t36:0.1392652511,t46:0.1392652511):0.1417235671,(t40:0.0003570193532,t7:0.0003570193532):0.2806317989):0.1978647281):0.2665455497):0.04751820615,((t17:0.5123912615,t10:0.5123912615):0.1383349998,t41:0.6507262613):0.1421910409):0.04548553703):0.02518761443):0.01817840027;
24|1.80495668866439|0.258581529567018|0.859833098482341|(((((((t20:0.01891769695,t5:0.01891769695):0.4722152366,(t15:0.4493427428,(t13:0.03466476105,t19:0.03466476105):0.4146779817):0.04179019078):0.1080193359,t12:0.5991522695):0.02449537388,t2:0.6236476434):0.02225776805,((t4:0.2788760575,(t16:0.05625886914,t3:0.05625886914):0.2226171884):0.1906449322,(t1:0.1672109147,t17:0.1672109147):0.302310075):0.1763844217):0.06453484291,((t7:0.5431559133,(t18:0.4004036886,(t6:0.2726010599,t10:0.2726010599):0.1278026286):0.1427522247):0.01659302039,((t11:0.3432568017,t14:0.3432568017):0.1606124378,(t21:0.3190517058,((t8:0.003651557498,t24:0.003651557498):0.2083318263,t23:0.2119833838):0.1070683219):0.1848175337):0.05587969417):0.1506913207):0.2177896051,(t9:0.1173687484,t22:0.1173687484):0.8108611111):0.7557874558;
18|2.80195281703724|0.289436460880097|0.969967821845785|((((t11:0.1079723485,t10:0.1079723485):0.05679391607,(t4:0.1472177239,((t1:0.05445968045,t8:0.05445968045):0.04644529161,t9:0.1009049721):0.04631275187):0.01754854061):0.08043062397,t18:0.2451968885):0.2790576222,((t16:0.2352853604,(((t7:0.14695276,(t15:0.06053865726,t12:0.06053865726):0.08641410272):0.00906197629,(t14:0.09394929606,t3:0.09394929606):0.06206544022):0.07740512689,(t13:0.001605301559,t5:0.001605301559):0.2318145616):0.00186549719):0.0122486305,((t2:0.1974749373,t17:0.1974749373):0.003668222407,t6:0.2011431597):0.04639083115):0.2767205199):1.42776602;
36|3.53407874370925|0.312090073907748|0.975761034875177|(((t11:0.4875576842,(((t17:0.3131900407,(((t12:0.01302349988,t19:0.01302349988):0.1018707273,(t6:0.0773155106,(t25:0.0644110556,t4:0.0644110556):0.012904455):0.03757871663):0.1705213207,(((t21:0.02962191182,t10:0.02962191182):0.08374766637,t28:0.1133695782):0.1449678813,((t23:0.05602682017,((t22:0.0156664712,t15:0.0156664712):0.009034984898,t7:0.0247014561):0.03132536407):0.02036011133,t29:0.0763869315):0.181950528):0.02707808848):0.02777449272):0.001388278266,t24:0.3145783189):0.1245039951,t31:0.439082314):0.04847537022):0.1522557181,(((t9:0.4735920691,t30:0.4735920691):0.03999097349,((((t26:0.02137777961,t36:0.02137777961):0.2745900818,(t14:0.07605091812,(t1:0.01525549494,t34:0.01525549494):0.06079542318):0.2199169433):0.007488893211,(((t2:0.09254655412,t16:0.09254655412):0.005580574283,t18:0.0981271284):0.02427519317,t13:0.1224023216):0.181054433):0.1195492125,((t32:0.2447866323,(t27:0.1659177568,t20:0.1659177568):0.07886887548):0.1536939563,t5:0.3984805886):0.02452537849):0.09057707549):0.03721631661,t3:0.5507993592):0.08901404315):0.07720233216,(t33:0.264039527,(t35:0.1106278479,t8:0.1106278479):0.1534116791):0.4529762075):0.1032133405;
28|0.409937753197737|0.184776815173682|0.960779709392227|((((((t13:2.507832641,t10:2.507832641):0.7925798353,((((t4:0.5345727347,t1:0.5345727347):0.3389545865,t3:0.8735273212):0.2048790079,(t15:0.8624585129,t24:0.8624585129):0.2159478161):2.184108085,t19:3.262514414):0.03789806293):0.2480520404,((t5:1.476560595,t2:1.476560595):1.530538217,(t25:1.501827017,t22:1.501827017):1.505271795):0.5413657047):1.588395047,(t7:0.1153105688,t6:0.1153105688):5.021548995):0.6744122254,(t9:1.879948863,(t23:0.1169979725,t21:0.1169979725):1.762950891):3.931322926):3.050209171,((t12:0.4313925732,t28:0.4313925732):4.940881616,(((t26:0.3725169706,t20:0.3725169706):0.215739999,t27:0.5882569695):2.658741191,(((t16:0.5654905525,t8:0.5654905525):0.5335753154,(t18:0.8118100735,t17:0.8118100735):0.2872557944):0.1653287023,(t11:0.8186883783,t14:0.8186883783):0.4457061919):1.982603591):2.125276028):3.489206771):0.5020469111;
15|0.933502489763778|0.439061569471378|0.645506044616923|(t1:2.278316858,(t7:1.18988618,((((t11:0.02843690174,t14:0.02843690174):0.4908907216,t13:0.5193276233):0.3212045059,((t12:0.6571053203,(((t2:0.06035395856,t3:0.06035395856):0.09386924663,t5:0.1542232052):0.3943089071,t9:0.5485321123):0.108573208):0.1718562507,(t8:0.2304786907,t15:0.2304786907):0.5984828803):0.01157055823):0.009659373333,((t10:0.02029645024,t6:0.02029645024):0.3193373279,t4:0.3396337781):0.5105577244):0.339694677):1.088430678):0.6733514547;
37|1.44343279364519|0.257672793404199|0.759350382257253|((((t37:0.2318877923,t12:0.2318877923):0.6251261229,((t33:0.0481765018,t19:0.0481765018):0.6160498755,(t23:0.4932399671,(t24:0.3805504392,t11:0.3805504392):0.1126895279):0.1709864102):0.1927875379):1.062248845,(t13:1.394181486,t2:1.394181486):0.5250812739):0.1738341764,(((t34:0.5942133804,(t29:0.121089839,(t17:0.09933589413,(t22:0.02250630574,t7:0.02250630574):0.07682958838):0.02175394492):0.4731235414):0.6526610857,(((t9:0.4608376194,t4:0.4608376194):0.03599473665,t20:0.496832356):0.03876193451,((t14:0.2998541264,t16:0.2998541264):0.2280110419,(t1:0.2552390227,t15:0.2552390227):0.2726261456):0.007729122267):0.7112801755):0.5517302585,(((((t25:0.2233077124,t32:0.2233077124):0.3583234938,(((t10:0.1406682808,t27:0.1406682808):0.1888491389,t30:0.3295174197):0.2425448576,t5:0.5720622773):0.009568928793):0.1376708755,(t21:0.1027393487,t31:0.1027393487):0.6165627329):0.2358282742,t35:0.9551303558):0.7070806013,(((t18:0.6639461943,t26:0.6639461943):0.2514023154,(t6:0.008133181737,t8:0.008133181737):0.9072153279):0.1904225123,((t3:0.1308451562,t36:0.1308451562):0.8449185588,t28:0.975763715):0.130007307):0.5564399351):0.1363937674):0.2944922119):0.192956695;
47|3.78039470957825|0.398665152823087|0.827850963105448|(((((t25:0.1073119449,((t4:0.01146703284,t10:0.01146703284):0.04139208424,t23:0.05285911708):0.05445282785):0.07088513662,(t19:0.1246743844,t41:0.1246743844):0.05352269714):0.3275024941,(t44:0.229475485,t18:0.229475485):0.2762240906):0.1570815457,(((t38:0.3825839857,t5:0.3825839857):0.02625862102,t37:0.4088426067):0.2328734443,(((((t20:0.003732440589,t24:0.003732440589):0.06586641328,t39:0.06959885387):0.2769262155,(((t3:0.1821214855,(t16:0.1518418296,t43:0.1518418296):0.0302796559):0.08268966423,(((t8:0.149122602,t13:0.149122602):0.05140735961,(t40:0.004846273625,t6:0.004846273625):0.195683688):0.04732114798,(t46:0.04591414244,t9:0.04591414244):0.2019369671):0.01696004017):0.06786650972,((t11:0.08719139832,t1:0.08719139832):0.03726533388,(t30:0.01014426916,t47:0.01014426916):0.114312463):0.2082209273):0.01384740993):0.18431728,(t36:0.2178278968,t28:0.2178278968):0.3130144526):0.01349943527,t29:0.5443417847):0.09737426635):0.02106507029):0.1135049106,(((t45:0.1463804965,t35:0.1463804965):0.09556840798,(t31:0.1130675867,((t34:0.03735096279,t15:0.03735096279):0.05571522278,t42:0.09306618557):0.02000140111):0.1288813178):0.06798646951,(((t12:0.1462937813,(t7:0.01277900341,t27:0.01277900341):0.1335147779):0.1075579428,(t22:0.1288232323,t17:0.1288232323):0.1250284918):0.01286224015,((t2:0.007371516145,t33:0.007371516145):0.1762896552,((t21:0.04091887299,(t26:0.01384309467,t14:0.01384309467):0.02707577832):0.08476785111,t32:0.1256867241):0.05797444727):0.08305279293):0.04322140967):0.466350658):0.6431452763;
49|2.68881039051805|0.365478432825767|0.956886934582144|(((((t33:0.3953322176,t45:0.3953322176):0.2155125696,((t49:0.02681889873,t30:0.02681889873):0.04629411841,t23:0.07311301714):0.5377317701):0.1698068268,(t18:0.5425772512,((t19:0.3434767718,(t46:0.2333790788,(t17:0.05839404123,t27:0.05839404123):0.1749850376):0.110097693):0.01720823621,((t32:0.03449616782,(t48:0.002484304399,t8:0.002484304399):0.03201186342):0.2025382158,t12:0.2370343836):0.1236506244):0.1818922432):0.2380743628):0.5764857172,((((t42:0.0918108265,t37:0.0918108265):0.6311552501,(((t6:0.03304938624,t2:0.03304938624):0.0294320079,t4:0.06248139414):0.2262334481,((t10:0.008432459836,t47:0.008432459836):0.05912358743,t26:0.06755604727):0.221158795):0.4342512343):0.3046097243,(t11:0.1733420705,(t28:0.1197966438,t39:0.1197966438):0.05354542667):0.8542337304):0.04395767721,(((t25:0.1340435476,t41:0.1340435476):0.2919130956,((t34:0.1921072662,(t13:0.181183856,t29:0.181183856):0.01092341022):0.178195999,(t7:0.1803518338,t22:0.1803518338):0.1899514313):0.055653378):0.1626373327,((t35:0.3658879104,(t40:0.2917416198,t9:0.2917416198):0.07414629058):0.1466567555,t36:0.5125446659):0.07604931005):0.4829395022):0.2856038531):0.1560438089,(((t44:0.04123607486,t31:0.04123607486):0.5105957473,((t3:0.4696469701,(t14:0.1570858972,(t43:0.07294371276,t21:0.07294371276):0.08414218441):0.312561073):0.03251906986,(t20:0.2595569089,(t15:0.1354798428,(t16:0.02647381347,t5:0.02647381347):0.1090060294):0.124077066):0.2426091311):0.04966578213):0.7460318895,((t38:0.06987367357,t24:0.06987367357):0.4686886252,t1:0.5385622987):0.7593014129):0.2153174285):1.137996085;
29|1.79343201961368|0.125236437963322|0.507550828391686|(((((((t22:0.01616281936,t7:0.01616281936):0.2782956639,t13:0.2944584832):0.01942787786,t26:0.3138863611):0.3707129056,t15:0.6845992668):0.4312268941,(t8:0.3710458823,(t14:0.2013414816,t27:0.2013414816):0.1697044007):0.7447802785):0.1036382056,((t20:0.771557075,(t10:0.4127869231,t16:0.4127869231):0.3587701519):0.2041514108,(((((t18:0.002852952653,t17:0.002852952653):0.2388737206,(t5:0.2351352309,(t19:0.1543649068,t21:0.1543649068):0.08077032409):0.006591442379):0.3082501894,((t29:0.477983162,t2:0.477983162):0.07046782137,(t4:0.2999965756,t11:0.2999965756):0.2484544077):0.001525879344):0.05234020902,((t1:0.01359702029,t23:0.01359702029):0.4627363999,(t12:0.2653944881,t28:0.2653944881):0.2109389322):0.1259836515):0.2706375114,(t24:0.3201229607,t9:0.3201229607):0.5528316224):0.1027539027):0.2437558806):0.155999738,((t6:0.1930555547,t25:0.1930555547):0.2249223805,t3:0.4179779352):0.9574861693):0.2851057512;
